Province_State,Country_Region,Last_Update,Confirmed,Deaths
Turks and Caicos Islands,United Kingdom,2020-03-09,0,0
Turks and Caicos Islands,United Kingdom,2020-03-10,0,0
Turks and Caicos Islands,United Kingdom,2020-03-11,0,0
Turks and Caicos Islands,United Kingdom,2020-03-12,0,0
Turks and Caicos Islands,United Kingdom,2020-03-13,0,0
Turks and Caicos Islands,United Kingdom,2020-03-14,0,0
Turks and Caicos Islands,United Kingdom,2020-03-15,0,0
Turks and Caicos Islands,United Kingdom,2020-03-16,0,0
Turks and Caicos Islands,United Kingdom,2020-03-17,0,0
Turks and Caicos Islands,United Kingdom,2020-03-18,0,0
Turks and Caicos Islands,United Kingdom,2020-03-19,0,0
Turks and Caicos Islands,United Kingdom,2020-03-20,0,0
Turks and Caicos Islands,United Kingdom,2020-03-21,0,0
Turks and Caicos Islands,United Kingdom,2020-03-22,0,0
Turks and Caicos Islands,United Kingdom,2020-03-23,0,0
Turks and Caicos Islands,United Kingdom,2020-03-24,0,0
Turks and Caicos Islands,United Kingdom,2020-03-25,0,0
Turks and Caicos Islands,United Kingdom,2020-03-26,0,0
Turks and Caicos Islands,United Kingdom,2020-03-27,0,0
Turks and Caicos Islands,United Kingdom,2020-03-28,4,0
Turks and Caicos Islands,United Kingdom,2020-03-29,4,0
Turks and Caicos Islands,United Kingdom,2020-03-30,5,0
Turks and Caicos Islands,United Kingdom,2020-03-31,5,0
Turks and Caicos Islands,United Kingdom,2020-04-01,6,0
Turks and Caicos Islands,United Kingdom,2020-04-02,5,0
Turks and Caicos Islands,United Kingdom,2020-04-03,5,0
Turks and Caicos Islands,United Kingdom,2020-04-04,5,0
Falkland Islands (Islas Malvinas),United Kingdom,2020-01-22,0,0
Falkland Islands (Islas Malvinas),United Kingdom,2020-01-23,0,0
Falkland Islands (Islas Malvinas),United Kingdom,2020-01-24,0,0
Falkland Islands (Islas Malvinas),United Kingdom,2020-01-25,0,0
Falkland Islands (Islas Malvinas),United Kingdom,2020-01-26,0,0
Falkland Islands (Islas Malvinas),United Kingdom,2020-01-27,0,0
Falkland Islands (Islas Malvinas),United Kingdom,2020-01-28,0,0
Falkland Islands (Islas Malvinas),United Kingdom,2020-01-29,0,0
Falkland Islands (Islas Malvinas),United Kingdom,2020-01-30,0,0
Falkland Islands (Islas Malvinas),United Kingdom,2020-01-31,0,0
Falkland Islands (Islas Malvinas),United Kingdom,2020-02-01,0,0
Falkland Islands (Islas Malvinas),United Kingdom,2020-02-02,0,0
Falkland Islands (Islas Malvinas),United Kingdom,2020-02-03,0,0
Falkland Islands (Islas Malvinas),United Kingdom,2020-02-04,0,0
Falkland Islands (Islas Malvinas),United Kingdom,2020-02-05,0,0
Falkland Islands (Islas Malvinas),United Kingdom,2020-02-06,0,0
Falkland Islands (Islas Malvinas),United Kingdom,2020-02-07,0,0
Falkland Islands (Islas Malvinas),United Kingdom,2020-02-08,0,0
Falkland Islands (Islas Malvinas),United Kingdom,2020-02-09,0,0
Falkland Islands (Islas Malvinas),United Kingdom,2020-02-10,0,0
Falkland Islands (Islas Malvinas),United Kingdom,2020-02-11,0,0
Falkland Islands (Islas Malvinas),United Kingdom,2020-02-12,0,0
Falkland Islands (Islas Malvinas),United Kingdom,2020-02-13,0,0
Falkland Islands (Islas Malvinas),United Kingdom,2020-02-14,0,0
Falkland Islands (Islas Malvinas),United Kingdom,2020-02-15,0,0
Falkland Islands (Islas Malvinas),United Kingdom,2020-02-16,0,0
Falkland Islands (Islas Malvinas),United Kingdom,2020-02-17,0,0
Falkland Islands (Islas Malvinas),United Kingdom,2020-02-18,0,0
Falkland Islands (Islas Malvinas),United Kingdom,2020-02-19,0,0
Falkland Islands (Islas Malvinas),United Kingdom,2020-02-20,0,0
Falkland Islands (Islas Malvinas),United Kingdom,2020-02-21,0,0
Falkland Islands (Islas Malvinas),United Kingdom,2020-02-22,0,0
Falkland Islands (Islas Malvinas),United Kingdom,2020-02-23,0,0
Falkland Islands (Islas Malvinas),United Kingdom,2020-02-24,0,0
Falkland Islands (Islas Malvinas),United Kingdom,2020-02-25,0,0
Falkland Islands (Islas Malvinas),United Kingdom,2020-02-26,0,0
Falkland Islands (Islas Malvinas),United Kingdom,2020-02-27,0,0
Falkland Islands (Islas Malvinas),United Kingdom,2020-02-28,0,0
Falkland Islands (Islas Malvinas),United Kingdom,2020-02-29,0,0
Falkland Islands (Islas Malvinas),United Kingdom,2020-03-01,0,0
Falkland Islands (Islas Malvinas),United Kingdom,2020-03-02,0,0
Falkland Islands (Islas Malvinas),United Kingdom,2020-03-03,0,0
Falkland Islands (Islas Malvinas),United Kingdom,2020-03-04,0,0
Falkland Islands (Islas Malvinas),United Kingdom,2020-03-05,0,0
Falkland Islands (Islas Malvinas),United Kingdom,2020-03-06,0,0
Falkland Islands (Islas Malvinas),United Kingdom,2020-03-07,0,0
Falkland Islands (Islas Malvinas),United Kingdom,2020-03-08,0,0
Falkland Islands (Islas Malvinas),United Kingdom,2020-03-09,0,0
Falkland Islands (Islas Malvinas),United Kingdom,2020-03-10,0,0
Falkland Islands (Islas Malvinas),United Kingdom,2020-03-11,0,0
Falkland Islands (Islas Malvinas),United Kingdom,2020-03-12,0,0
Falkland Islands (Islas Malvinas),United Kingdom,2020-03-13,0,0
Falkland Islands (Islas Malvinas),United Kingdom,2020-03-14,0,0
Falkland Islands (Islas Malvinas),United Kingdom,2020-03-15,0,0
Falkland Islands (Islas Malvinas),United Kingdom,2020-03-16,0,0
Falkland Islands (Islas Malvinas),United Kingdom,2020-03-17,0,0
Falkland Islands (Islas Malvinas),United Kingdom,2020-03-18,0,0
Falkland Islands (Islas Malvinas),United Kingdom,2020-03-19,0,0
Falkland Islands (Islas Malvinas),United Kingdom,2020-03-20,0,0
Falkland Islands (Islas Malvinas),United Kingdom,2020-03-21,0,0
Falkland Islands (Islas Malvinas),United Kingdom,2020-03-22,0,0
Falkland Islands (Islas Malvinas),United Kingdom,2020-03-23,0,0
Falkland Islands (Islas Malvinas),United Kingdom,2020-03-24,0,0
Falkland Islands (Islas Malvinas),United Kingdom,2020-03-25,0,0
Falkland Islands (Islas Malvinas),United Kingdom,2020-03-26,0,0
Falkland Islands (Islas Malvinas),United Kingdom,2020-03-27,0,0
Falkland Islands (Islas Malvinas),United Kingdom,2020-03-28,0,0
Falkland Islands (Islas Malvinas),United Kingdom,2020-03-29,0,0
Falkland Islands (Islas Malvinas),United Kingdom,2020-03-30,0,0
Falkland Islands (Islas Malvinas),United Kingdom,2020-03-31,0,0
Falkland Islands (Islas Malvinas),United Kingdom,2020-04-01,0,0
Falkland Islands (Islas Malvinas),United Kingdom,2020-04-02,0,0
Falkland Islands (Islas Malvinas),United Kingdom,2020-04-03,0,0
Falkland Islands (Islas Malvinas),United Kingdom,2020-04-04,1,0
,Uruguay,2020-01-22,0,0
,Uruguay,2020-01-23,0,0
,Uruguay,2020-01-24,0,0
,Uruguay,2020-01-25,0,0
,Uruguay,2020-01-26,0,0
,Uruguay,2020-01-27,0,0
,Uruguay,2020-01-28,0,0
,Uruguay,2020-01-29,0,0
,Uruguay,2020-01-30,0,0
,Uruguay,2020-01-31,0,0
,Uruguay,2020-02-01,0,0
,Uruguay,2020-02-02,0,0
,Uruguay,2020-02-03,0,0
,Uruguay,2020-02-04,0,0
,Uruguay,2020-02-05,0,0
,Uruguay,2020-02-06,0,0
,Uruguay,2020-02-07,0,0
,Uruguay,2020-02-08,0,0
,Uruguay,2020-02-09,0,0
,Uruguay,2020-02-10,0,0
,Uruguay,2020-02-11,0,0
,Uruguay,2020-02-12,0,0
,Uruguay,2020-02-13,0,0
,Uruguay,2020-02-14,0,0
,Uruguay,2020-02-15,0,0
,Uruguay,2020-02-16,0,0
,Uruguay,2020-02-17,0,0
,Uruguay,2020-02-18,0,0
,Uruguay,2020-02-19,0,0
,Uruguay,2020-02-20,0,0
,Uruguay,2020-02-21,0,0
,Uruguay,2020-02-22,0,0
,Uruguay,2020-02-23,0,0
,Uruguay,2020-02-24,0,0
,Uruguay,2020-02-25,0,0
,Uruguay,2020-02-26,0,0
,Uruguay,2020-02-27,0,0
,Uruguay,2020-02-28,0,0
,Uruguay,2020-02-29,0,0
,Uruguay,2020-03-01,0,0
,Uruguay,2020-03-02,0,0
,Uruguay,2020-03-03,0,0
,Uruguay,2020-03-04,0,0
,Uruguay,2020-03-05,0,0
,Uruguay,2020-03-06,0,0
,Uruguay,2020-03-07,0,0
,Uruguay,2020-03-08,0,0
,Uruguay,2020-03-09,0,0
,Uruguay,2020-03-10,0,0
,Uruguay,2020-03-11,0,0
,Uruguay,2020-03-12,0,0
,Uruguay,2020-03-13,0,0
,Uruguay,2020-03-14,4,0
,Uruguay,2020-03-15,4,0
,Uruguay,2020-03-16,8,0
,Uruguay,2020-03-17,29,0
,Uruguay,2020-03-18,50,0
,Uruguay,2020-03-19,79,0
,Uruguay,2020-03-20,94,0
,Uruguay,2020-03-21,110,0
,Uruguay,2020-03-22,158,0
,Uruguay,2020-03-23,162,0
,Uruguay,2020-03-24,162,0
,Uruguay,2020-03-25,189,0
,Uruguay,2020-03-26,217,0
,Uruguay,2020-03-27,238,0
,Uruguay,2020-03-28,274,0
,Uruguay,2020-03-29,304,1
,Uruguay,2020-03-30,310,1
,Uruguay,2020-03-31,338,1
,Uruguay,2020-04-01,338,2
,Uruguay,2020-04-02,350,4
,Uruguay,2020-04-03,369,4
,Uruguay,2020-04-04,400,5
,Uzbekistan,2020-01-22,0,0
,Uzbekistan,2020-01-23,0,0
,Uzbekistan,2020-01-24,0,0
,Uzbekistan,2020-01-25,0,0
,Uzbekistan,2020-01-26,0,0
,Uzbekistan,2020-01-27,0,0
,Uzbekistan,2020-01-28,0,0
,Uzbekistan,2020-01-29,0,0
,Uzbekistan,2020-01-30,0,0
,Uzbekistan,2020-01-31,0,0
,Uzbekistan,2020-02-01,0,0
,Uzbekistan,2020-02-02,0,0
,Uzbekistan,2020-02-03,0,0
,Uzbekistan,2020-02-04,0,0
,Uzbekistan,2020-02-05,0,0
,Uzbekistan,2020-02-06,0,0
,Uzbekistan,2020-02-07,0,0
,Uzbekistan,2020-02-08,0,0
,Uzbekistan,2020-02-09,0,0
,Uzbekistan,2020-02-10,0,0
,Uzbekistan,2020-02-11,0,0
,Uzbekistan,2020-02-12,0,0
,Uzbekistan,2020-02-13,0,0
,Uzbekistan,2020-02-14,0,0
,Uzbekistan,2020-02-15,0,0
,Uzbekistan,2020-02-16,0,0
,Uzbekistan,2020-02-17,0,0
,Uzbekistan,2020-02-18,0,0
,Uzbekistan,2020-02-19,0,0
,Uzbekistan,2020-02-20,0,0
,Uzbekistan,2020-02-21,0,0
,Uzbekistan,2020-02-22,0,0
,Uzbekistan,2020-02-23,0,0
,Uzbekistan,2020-02-24,0,0
,Uzbekistan,2020-02-25,0,0
,Uzbekistan,2020-02-26,0,0
,Uzbekistan,2020-02-27,0,0
,Uzbekistan,2020-02-28,0,0
,Uzbekistan,2020-02-29,0,0
,Uzbekistan,2020-03-01,0,0
,Uzbekistan,2020-03-02,0,0
,Uzbekistan,2020-03-03,0,0
,Uzbekistan,2020-03-04,0,0
,Uzbekistan,2020-03-05,0,0
,Uzbekistan,2020-03-06,0,0
,Uzbekistan,2020-03-07,0,0
,Uzbekistan,2020-03-08,0,0
,Uzbekistan,2020-03-09,0,0
,Uzbekistan,2020-03-10,0,0
,Uzbekistan,2020-03-11,0,0
,Uzbekistan,2020-03-12,0,0
,Uzbekistan,2020-03-13,0,0
,Uzbekistan,2020-03-14,0,0
,Uzbekistan,2020-03-15,1,0
,Uzbekistan,2020-03-16,6,0
,Uzbekistan,2020-03-17,10,0
,Uzbekistan,2020-03-18,15,0
,Uzbekistan,2020-03-19,23,0
,Uzbekistan,2020-03-20,33,0
,Uzbekistan,2020-03-21,43,0
,Uzbekistan,2020-03-22,43,0
,Uzbekistan,2020-03-23,46,0
,Uzbekistan,2020-03-24,50,0
,Uzbekistan,2020-03-25,60,0
,Uzbekistan,2020-03-26,75,0
,Uzbekistan,2020-03-27,88,1
,Uzbekistan,2020-03-28,104,2
,Uzbekistan,2020-03-29,144,2
,Uzbekistan,2020-03-30,149,2
,Uzbekistan,2020-03-31,172,2
,Uzbekistan,2020-04-01,181,2
,Uzbekistan,2020-04-02,205,2
,Uzbekistan,2020-04-03,227,2
,Uzbekistan,2020-04-04,266,2
,Venezuela,2020-01-22,0,0
,Venezuela,2020-01-23,0,0
,Venezuela,2020-01-24,0,0
,Venezuela,2020-01-25,0,0
,Venezuela,2020-01-26,0,0
,Venezuela,2020-01-27,0,0
,Venezuela,2020-01-28,0,0
,Venezuela,2020-01-29,0,0
,Venezuela,2020-01-30,0,0
,Venezuela,2020-01-31,0,0
,Venezuela,2020-02-01,0,0
,Venezuela,2020-02-02,0,0
,Venezuela,2020-02-03,0,0
,Venezuela,2020-02-04,0,0
,Venezuela,2020-02-05,0,0
,Venezuela,2020-02-06,0,0
,Venezuela,2020-02-07,0,0
,Venezuela,2020-02-08,0,0
,Venezuela,2020-02-09,0,0
,Venezuela,2020-02-10,0,0
,Venezuela,2020-02-11,0,0
,Venezuela,2020-02-12,0,0
,Venezuela,2020-02-13,0,0
,Venezuela,2020-02-14,0,0
,Venezuela,2020-02-15,0,0
,Venezuela,2020-02-16,0,0
,Venezuela,2020-02-17,0,0
,Venezuela,2020-02-18,0,0
,Venezuela,2020-02-19,0,0
,Venezuela,2020-02-20,0,0
,Venezuela,2020-02-21,0,0
,Venezuela,2020-02-22,0,0
,Venezuela,2020-02-23,0,0
,Venezuela,2020-02-24,0,0
,Venezuela,2020-02-25,0,0
,Venezuela,2020-02-26,0,0
,Venezuela,2020-02-27,0,0
,Venezuela,2020-02-28,0,0
,Venezuela,2020-02-29,0,0
,Venezuela,2020-03-01,0,0
,Venezuela,2020-03-02,0,0
,Venezuela,2020-03-03,0,0
,Venezuela,2020-03-04,0,0
,Venezuela,2020-03-05,0,0
,Venezuela,2020-03-06,0,0
,Venezuela,2020-03-07,0,0
,Venezuela,2020-03-08,0,0
,Venezuela,2020-03-09,0,0
,Venezuela,2020-03-10,0,0
,Venezuela,2020-03-11,0,0
,Venezuela,2020-03-12,0,0
,Venezuela,2020-03-13,0,0
,Venezuela,2020-03-14,2,0
,Venezuela,2020-03-15,10,0
,Venezuela,2020-03-16,17,0
,Venezuela,2020-03-17,33,0
,Venezuela,2020-03-18,36,0
,Venezuela,2020-03-19,42,0
,Venezuela,2020-03-20,42,0
,Venezuela,2020-03-21,70,0
,Venezuela,2020-03-22,70,0
,Venezuela,2020-03-23,77,0
,Venezuela,2020-03-24,84,0
,Venezuela,2020-03-25,91,0
,Venezuela,2020-03-26,107,0
,Venezuela,2020-03-27,107,1
,Venezuela,2020-03-28,119,2
,Venezuela,2020-03-29,119,2
,Venezuela,2020-03-30,135,3
,Venezuela,2020-03-31,135,3
,Venezuela,2020-04-01,143,3
,Venezuela,2020-04-02,146,5
,Venezuela,2020-04-03,153,7
,Venezuela,2020-04-04,155,7
,Vietnam,2020-01-22,0,0
,Vietnam,2020-01-23,2,0
,Vietnam,2020-01-24,2,0
,Vietnam,2020-01-25,2,0
,Vietnam,2020-01-26,2,0
,Vietnam,2020-01-27,2,0
,Vietnam,2020-01-28,2,0
,Vietnam,2020-01-29,2,0
,Vietnam,2020-01-30,2,0
,Vietnam,2020-01-31,2,0
,Vietnam,2020-02-01,6,0
,Vietnam,2020-02-02,6,0
,Vietnam,2020-02-03,8,0
,Vietnam,2020-02-04,8,0
,Vietnam,2020-02-05,8,0
,Vietnam,2020-02-06,10,0
,Vietnam,2020-02-07,10,0
,Vietnam,2020-02-08,13,0
,Vietnam,2020-02-09,13,0
,Vietnam,2020-02-10,14,0
,Vietnam,2020-02-11,15,0
,Vietnam,2020-02-12,15,0
,Vietnam,2020-02-13,16,0
,Vietnam,2020-02-14,16,0
,Vietnam,2020-02-15,16,0
,Vietnam,2020-02-16,16,0
,Vietnam,2020-02-17,16,0
,Vietnam,2020-02-18,16,0
,Vietnam,2020-02-19,16,0
,Vietnam,2020-02-20,16,0
,Vietnam,2020-02-21,16,0
,Vietnam,2020-02-22,16,0
,Vietnam,2020-02-23,16,0
,Vietnam,2020-02-24,16,0
,Vietnam,2020-02-25,16,0
,Vietnam,2020-02-26,16,0
,Vietnam,2020-02-27,16,0
,Vietnam,2020-02-28,16,0
,Vietnam,2020-02-29,16,0
,Vietnam,2020-03-01,16,0
,Vietnam,2020-03-02,16,0
,Vietnam,2020-03-03,16,0
,Vietnam,2020-03-04,16,0
,Vietnam,2020-03-05,16,0
,Vietnam,2020-03-06,16,0
,Vietnam,2020-03-07,18,0
,Vietnam,2020-03-08,30,0
,Vietnam,2020-03-09,30,0
,Vietnam,2020-03-10,31,0
,Vietnam,2020-03-11,38,0
,Vietnam,2020-03-12,39,0
,Vietnam,2020-03-13,47,0
,Vietnam,2020-03-14,53,0
,Vietnam,2020-03-15,56,0
,Vietnam,2020-03-16,61,0
,Vietnam,2020-03-17,66,0
,Vietnam,2020-03-18,75,0
,Vietnam,2020-03-19,85,0
,Vietnam,2020-03-20,91,0
,Vietnam,2020-03-21,94,0
,Vietnam,2020-03-22,113,0
,Vietnam,2020-03-23,123,0
,Vietnam,2020-03-24,134,0
,Vietnam,2020-03-25,141,0
,Vietnam,2020-03-26,153,0
,Vietnam,2020-03-27,163,0
,Vietnam,2020-03-28,174,0
,Vietnam,2020-03-29,188,0
,Vietnam,2020-03-30,203,0
,Vietnam,2020-03-31,212,0
,Vietnam,2020-04-01,218,0
,Vietnam,2020-04-02,233,0
,Vietnam,2020-04-03,237,0
,Vietnam,2020-04-04,240,0
,West Bank and Gaza,2020-01-22,0,0
,West Bank and Gaza,2020-01-23,0,0
,West Bank and Gaza,2020-01-24,0,0
,West Bank and Gaza,2020-01-25,0,0
,West Bank and Gaza,2020-01-26,0,0
,West Bank and Gaza,2020-01-27,0,0
,West Bank and Gaza,2020-01-28,0,0
,West Bank and Gaza,2020-01-29,0,0
,West Bank and Gaza,2020-01-30,0,0
,West Bank and Gaza,2020-01-31,0,0
,West Bank and Gaza,2020-02-01,0,0
,West Bank and Gaza,2020-02-02,0,0
,West Bank and Gaza,2020-02-03,0,0
,West Bank and Gaza,2020-02-04,0,0
,West Bank and Gaza,2020-02-05,0,0
,West Bank and Gaza,2020-02-06,0,0
,West Bank and Gaza,2020-02-07,0,0
,West Bank and Gaza,2020-02-08,0,0
,West Bank and Gaza,2020-02-09,0,0
,West Bank and Gaza,2020-02-10,0,0
,West Bank and Gaza,2020-02-11,0,0
,West Bank and Gaza,2020-02-12,0,0
,West Bank and Gaza,2020-02-13,0,0
,West Bank and Gaza,2020-02-14,0,0
,West Bank and Gaza,2020-02-15,0,0
,West Bank and Gaza,2020-02-16,0,0
,West Bank and Gaza,2020-02-17,0,0
,West Bank and Gaza,2020-02-18,0,0
,West Bank and Gaza,2020-02-19,0,0
,West Bank and Gaza,2020-02-20,0,0
,West Bank and Gaza,2020-02-21,0,0
,West Bank and Gaza,2020-02-22,0,0
,West Bank and Gaza,2020-02-23,0,0
,West Bank and Gaza,2020-02-24,0,0
,West Bank and Gaza,2020-02-25,0,0
,West Bank and Gaza,2020-02-26,0,0
,West Bank and Gaza,2020-02-27,0,0
,West Bank and Gaza,2020-02-28,0,0
,West Bank and Gaza,2020-02-29,0,0
,West Bank and Gaza,2020-03-01,0,0
,West Bank and Gaza,2020-03-02,0,0
,West Bank and Gaza,2020-03-03,0,0
,West Bank and Gaza,2020-03-04,0,0
,West Bank and Gaza,2020-03-05,4,0
,West Bank and Gaza,2020-03-06,7,0
,West Bank and Gaza,2020-03-07,16,0
,West Bank and Gaza,2020-03-08,16,0
,West Bank and Gaza,2020-03-09,19,0
,West Bank and Gaza,2020-03-10,26,0
,West Bank and Gaza,2020-03-11,30,0
,West Bank and Gaza,2020-03-12,30,0
,West Bank and Gaza,2020-03-13,31,0
,West Bank and Gaza,2020-03-14,35,0
,West Bank and Gaza,2020-03-15,38,0
,West Bank and Gaza,2020-03-16,38,0
,West Bank and Gaza,2020-03-17,39,0
,West Bank and Gaza,2020-03-18,41,0
,West Bank and Gaza,2020-03-19,44,0
,West Bank and Gaza,2020-03-20,47,0
,West Bank and Gaza,2020-03-21,48,0
,West Bank and Gaza,2020-03-22,52,0
,West Bank and Gaza,2020-03-23,59,0
,West Bank and Gaza,2020-03-24,59,0
,West Bank and Gaza,2020-03-25,59,0
,West Bank and Gaza,2020-03-26,84,1
,West Bank and Gaza,2020-03-27,91,1
,West Bank and Gaza,2020-03-28,98,1
,West Bank and Gaza,2020-03-29,109,1
,West Bank and Gaza,2020-03-30,116,1
,West Bank and Gaza,2020-03-31,119,1
,West Bank and Gaza,2020-04-01,134,1
,West Bank and Gaza,2020-04-02,161,1
,West Bank and Gaza,2020-04-03,194,1
,West Bank and Gaza,2020-04-04,217,1
,Zambia,2020-01-22,0,0
,Zambia,2020-01-23,0,0
,Zambia,2020-01-24,0,0
,Zambia,2020-01-25,0,0
,Zambia,2020-01-26,0,0
,Zambia,2020-01-27,0,0
,Zambia,2020-01-28,0,0
,Zambia,2020-01-29,0,0
,Zambia,2020-01-30,0,0
,Zambia,2020-01-31,0,0
,Zambia,2020-02-01,0,0
,Zambia,2020-02-02,0,0
,Zambia,2020-02-03,0,0
,Zambia,2020-02-04,0,0
,Zambia,2020-02-05,0,0
,Zambia,2020-02-06,0,0
,Zambia,2020-02-07,0,0
,Zambia,2020-02-08,0,0
,Zambia,2020-02-09,0,0
,Zambia,2020-02-10,0,0
,Zambia,2020-02-11,0,0
,Zambia,2020-02-12,0,0
,Zambia,2020-02-13,0,0
,Zambia,2020-02-14,0,0
,Zambia,2020-02-15,0,0
,Zambia,2020-02-16,0,0
,Zambia,2020-02-17,0,0
,Zambia,2020-02-18,0,0
,Zambia,2020-02-19,0,0
,Zambia,2020-02-20,0,0
,Zambia,2020-02-21,0,0
,Zambia,2020-02-22,0,0
,Zambia,2020-02-23,0,0
,Zambia,2020-02-24,0,0
,Zambia,2020-02-25,0,0
,Zambia,2020-02-26,0,0
,Zambia,2020-02-27,0,0
,Zambia,2020-02-28,0,0
,Zambia,2020-02-29,0,0
,Zambia,2020-03-01,0,0
,Zambia,2020-03-02,0,0
,Zambia,2020-03-03,0,0
,Zambia,2020-03-04,0,0
,Zambia,2020-03-05,0,0
,Zambia,2020-03-06,0,0
,Zambia,2020-03-07,0,0
,Zambia,2020-03-08,0,0
,Zambia,2020-03-09,0,0
,Zambia,2020-03-10,0,0
,Zambia,2020-03-11,0,0
,Zambia,2020-03-12,0,0
,Zambia,2020-03-13,0,0
,Zambia,2020-03-14,0,0
,Zambia,2020-03-15,0,0
,Zambia,2020-03-16,0,0
,Zambia,2020-03-17,0,0
,Zambia,2020-03-18,2,0
,Zambia,2020-03-19,2,0
,Zambia,2020-03-20,2,0
,Zambia,2020-03-21,2,0
,Zambia,2020-03-22,3,0
,Zambia,2020-03-23,3,0
,Zambia,2020-03-24,3,0
,Zambia,2020-03-25,12,0
,Zambia,2020-03-26,16,0
,Zambia,2020-03-27,22,0
,Zambia,2020-03-28,28,0
,Zambia,2020-03-29,29,0
,Zambia,2020-03-30,35,0
,Zambia,2020-03-31,35,0
,Zambia,2020-04-01,36,0
,Zambia,2020-04-02,39,1
,Zambia,2020-04-03,39,1
,Zambia,2020-04-04,39,1
,Zimbabwe,2020-01-22,0,0
,Zimbabwe,2020-01-23,0,0
,Zimbabwe,2020-01-24,0,0
,Zimbabwe,2020-01-25,0,0
,Zimbabwe,2020-01-26,0,0
,Zimbabwe,2020-01-27,0,0
,Zimbabwe,2020-01-28,0,0
,Zimbabwe,2020-01-29,0,0
,Zimbabwe,2020-01-30,0,0
,Zimbabwe,2020-01-31,0,0
,Zimbabwe,2020-02-01,0,0
,Zimbabwe,2020-02-02,0,0
,Zimbabwe,2020-02-03,0,0
,Zimbabwe,2020-02-04,0,0
,Zimbabwe,2020-02-05,0,0
,Zimbabwe,2020-02-06,0,0
,Zimbabwe,2020-02-07,0,0
,Zimbabwe,2020-02-08,0,0
,Zimbabwe,2020-02-09,0,0
,Zimbabwe,2020-02-10,0,0
,Zimbabwe,2020-02-11,0,0
,Zimbabwe,2020-02-12,0,0
,Zimbabwe,2020-02-13,0,0
,Zimbabwe,2020-02-14,0,0
,Zimbabwe,2020-02-15,0,0
,Zimbabwe,2020-02-16,0,0
,Zimbabwe,2020-02-17,0,0
,Zimbabwe,2020-02-18,0,0
,Zimbabwe,2020-02-19,0,0
,Zimbabwe,2020-02-20,0,0
,Zimbabwe,2020-02-21,0,0
,Zimbabwe,2020-02-22,0,0
,Zimbabwe,2020-02-23,0,0
,Zimbabwe,2020-02-24,0,0
,Zimbabwe,2020-02-25,0,0
,Zimbabwe,2020-02-26,0,0
,Zimbabwe,2020-02-27,0,0
,Zimbabwe,2020-02-28,0,0
,Zimbabwe,2020-02-29,0,0
,Zimbabwe,2020-03-01,0,0
,Zimbabwe,2020-03-02,0,0
,Zimbabwe,2020-03-03,0,0
,Zimbabwe,2020-03-04,0,0
,Zimbabwe,2020-03-05,0,0
,Zimbabwe,2020-03-06,0,0
,Zimbabwe,2020-03-07,0,0
,Zimbabwe,2020-03-08,0,0
,Zimbabwe,2020-03-09,0,0
,Zimbabwe,2020-03-10,0,0
,Zimbabwe,2020-03-11,0,0
,Zimbabwe,2020-03-12,0,0
,Zimbabwe,2020-03-13,0,0
,Zimbabwe,2020-03-14,0,0
,Zimbabwe,2020-03-15,0,0
,Zimbabwe,2020-03-16,0,0
,Zimbabwe,2020-03-17,0,0
,Zimbabwe,2020-03-18,0,0
,Zimbabwe,2020-03-19,0,0
,Zimbabwe,2020-03-20,1,0
,Zimbabwe,2020-03-21,3,0
,Zimbabwe,2020-03-22,3,0
,Zimbabwe,2020-03-23,3,1
,Zimbabwe,2020-03-24,3,1
,Zimbabwe,2020-03-25,3,1
,Zimbabwe,2020-03-26,3,1
,Zimbabwe,2020-03-27,5,1
,Zimbabwe,2020-03-28,7,1
,Zimbabwe,2020-03-29,7,1
,Zimbabwe,2020-03-30,7,1
,Zimbabwe,2020-03-31,8,1
,Zimbabwe,2020-04-01,8,1
,Zimbabwe,2020-04-02,9,1
,Zimbabwe,2020-04-03,9,1
,Zimbabwe,2020-04-04,9,1
American Samoa,US,2020-01-22,0,0
American Samoa,US,2020-01-23,0,0
American Samoa,US,2020-01-24,0,0
American Samoa,US,2020-01-25,0,0
American Samoa,US,2020-01-26,0,0
American Samoa,US,2020-01-27,0,0
American Samoa,US,2020-01-28,0,0
American Samoa,US,2020-01-29,0,0
American Samoa,US,2020-01-30,0,0
American Samoa,US,2020-01-31,0,0
American Samoa,US,2020-02-01,0,0
American Samoa,US,2020-02-02,0,0
American Samoa,US,2020-02-03,0,0
American Samoa,US,2020-02-04,0,0
American Samoa,US,2020-02-05,0,0
American Samoa,US,2020-02-06,0,0
American Samoa,US,2020-02-07,0,0
American Samoa,US,2020-02-08,0,0
American Samoa,US,2020-02-09,0,0
American Samoa,US,2020-02-10,0,0
American Samoa,US,2020-02-11,0,0
American Samoa,US,2020-02-12,0,0
American Samoa,US,2020-02-13,0,0
American Samoa,US,2020-02-14,0,0
American Samoa,US,2020-02-15,0,0
American Samoa,US,2020-02-16,0,0
American Samoa,US,2020-02-17,0,0
American Samoa,US,2020-02-18,0,0
American Samoa,US,2020-02-19,0,0
American Samoa,US,2020-02-20,0,0
American Samoa,US,2020-02-21,0,0
American Samoa,US,2020-02-22,0,0
American Samoa,US,2020-02-23,0,0
American Samoa,US,2020-02-24,0,0
American Samoa,US,2020-02-25,0,0
American Samoa,US,2020-02-26,0,0
American Samoa,US,2020-02-27,0,0
American Samoa,US,2020-02-28,0,0
